Project,Resource,Segment Start,Segment End,Soft Allocation
AP1008,nicoleLewis,01.Nov.2024,01.Dec.2024,0.0
AP1008,nicoleLewis,01.Dec.2024,01.Jan.2025,0.0
AP1008,nicoleLewis,01.Jan.2025,01.Feb.2025,0.0
AP1008,nicoleLewis,01.Feb.2025,01.Mar.2025,0.0
AP1008,nicoleLewis,01.Mar.2025,01.Apr.2025,0.0
AP1008,nicoleLewis,01.Apr.2025,01.May.2025,0.0
AP1008,nicoleLewis,01.May.2025,01.Jun.2025,0.0
AP1008,nicoleLewis,01.Jun.2025,01.Jul.2025,0.0
AP1008,nicoleLewis,01.Jul.2025,01.Aug.2025,0.0
AP1008,nicoleLewis,01.Aug.2025,01.Sep.2025,0.0
AP1008,nicoleLewis,01.Sep.2025,01.Oct.2025,0.0
AP1008,nicoleLewis,01.Oct.2025,01.Nov.2025,0.0
AP1008,nicoleLewis,01.Nov.2025,01.Dec.2025,0.0
AP1008,nicoleLewis,01.Dec.2025,01.Jan.2026,0.0
AP1008,edLevert,01.Jan.2023,01.Feb.2023,0.0
AP1008,edLevert,01.Feb.2023,01.Mar.2023,0.0
AP1008,edLevert,01.Mar.2023,01.Apr.2023,0.0
AP1008,edLevert,01.Apr.2023,01.May.2023,0.0
AP1008,edLevert,01.May.2023,01.Jun.2023,0.0
AP1008,edLevert,01.Jun.2023,01.Jul.2023,0.0
AP1008,edLevert,01.Jul.2023,01.Aug.2023,0.0
AP1008,edLevert,01.Aug.2023,01.Sep.2023,0.0
AP1008,edLevert,01.Sep.2023,01.Oct.2023,0.0
AP1008,edLevert,01.Oct.2023,01.Nov.2023,0.0
AP1008,edLevert,01.Nov.2023,01.Dec.2023,0.0
AP1008,edLevert,01.Dec.2023,01.Jan.2024,0.0
AP1008,edLevert,01.Jan.2024,01.Feb.2024,0.0
AP1008,edLevert,01.Feb.2024,01.Mar.2024,0.0
AP1008,edLevert,01.Mar.2024,01.Apr.2024,0.0
AP1008,edLevert,01.Apr.2024,01.May.2024,0.0
AP1008,edLevert,01.May.2024,01.Jun.2024,0.0
AP1008,edLevert,01.Jun.2024,01.Jul.2024,0.0
AP1008,edLevert,01.Jul.2024,01.Aug.2024,0.0
AP1008,edLevert,01.Aug.2024,01.Sep.2024,0.0
AP1008,edLevert,01.Sep.2024,01.Oct.2024,0.0
AP1008,edLevert,01.Oct.2024,01.Nov.2024,0.0
AP1008,edLevert,01.Nov.2024,01.Dec.2024,0.0
AP1008,edLevert,01.Dec.2024,01.Jan.2025,0.0
AP1008,edLevert,01.Jan.2025,01.Feb.2025,0.0
AP1008,edLevert,01.Feb.2025,01.Mar.2025,0.0
AP1008,edLevert,01.Mar.2025,01.Apr.2025,0.0
AP1008,edLevert,01.Apr.2025,01.May.2025,0.0
AP1008,edLevert,01.May.2025,01.Jun.2025,0.0
AP1008,edLevert,01.Jun.2025,01.Jul.2025,0.0
AP1008,edLevert,01.Jul.2025,01.Aug.2025,0.0
AP1008,edLevert,01.Aug.2025,01.Sep.2025,0.0
AP1008,edLevert,01.Sep.2025,01.Oct.2025,0.0
AP1008,edLevert,01.Oct.2025,01.Nov.2025,0.0
AP1008,edLevert,01.Nov.2025,01.Dec.2025,0.0
AP1008,edLevert,01.Dec.2025,01.Jan.2026,0.0
AP1009,seanEvans,01.Jan.2023,01.Feb.2023,0.0
AP1009,seanEvans,01.Feb.2023,01.Mar.2023,0.0
AP1009,seanEvans,01.Mar.2023,01.Apr.2023,0.0
AP1009,seanEvans,01.Apr.2023,01.May.2023,0.0
AP1009,seanEvans,01.May.2023,01.Jun.2023,0.0
AP1009,seanEvans,01.Jun.2023,01.Jul.2023,0.0
AP1009,seanEvans,01.Jul.2023,01.Aug.2023,0.0
AP1009,seanEvans,01.Aug.2023,01.Sep.2023,0.0
AP1009,seanEvans,01.Sep.2023,01.Oct.2023,0.0
AP1009,seanEvans,01.Oct.2023,01.Nov.2023,0.0
AP1009,seanEvans,01.Nov.2023,01.Dec.2023,0.0
AP1009,seanEvans,01.Dec.2023,01.Jan.2024,0.0
AP1009,seanEvans,01.Jan.2024,01.Feb.2024,0.0
AP1009,seanEvans,01.Feb.2024,01.Mar.2024,0.0
AP1009,seanEvans,01.Mar.2024,01.Apr.2024,0.0
AP1009,seanEvans,01.Apr.2024,01.May.2024,0.0
AP1009,seanEvans,01.May.2024,01.Jun.2024,0.0
AP1009,seanEvans,01.Jun.2024,01.Jul.2024,0.0
AP1009,seanEvans,01.Jul.2024,01.Aug.2024,0.0
AP1009,seanEvans,01.Aug.2024,01.Sep.2024,0.0
AP1009,seanEvans,01.Sep.2024,01.Oct.2024,0.0
AP1009,seanEvans,01.Oct.2024,01.Nov.2024,0.0
AP1009,seanEvans,01.Nov.2024,01.Dec.2024,0.0
AP1009,seanEvans,01.Dec.2024,01.Jan.2025,0.0
AP1009,seanEvans,01.Jan.2025,01.Feb.2025,0.0
AP1009,seanEvans,01.Feb.2025,01.Mar.2025,0.0
AP1009,seanEvans,01.Mar.2025,01.Apr.2025,0.0
AP1009,seanEvans,01.Apr.2025,01.May.2025,0.0
AP1009,seanEvans,01.May.2025,01.Jun.2025,0.0
AP1009,seanEvans,01.Jun.2025,01.Jul.2025,0.0
AP1009,seanEvans,01.Jul.2025,01.Aug.2025,0.0
AP1009,seanEvans,01.Aug.2025,01.Sep.2025,0.0
AP1009,seanEvans,01.Sep.2025,01.Oct.2025,0.0
AP1009,seanEvans,01.Oct.2025,01.Nov.2025,0.0
AP1009,seanEvans,01.Nov.2025,01.Dec.2025,0.0
AP1009,seanEvans,01.Dec.2025,01.Jan.2026,0.0
AP1009,edLevert,01.Jan.2023,01.Feb.2023,0.0
AP1009,edLevert,01.Feb.2023,01.Mar.2023,0.0
AP1009,edLevert,01.Mar.2023,01.Apr.2023,0.0
AP1009,edLevert,01.Apr.2023,01.May.2023,0.0
AP1009,edLevert,01.May.2023,01.Jun.2023,0.0
AP1009,edLevert,01.Jun.2023,01.Jul.2023,0.0
AP1009,edLevert,01.Jul.2023,01.Aug.2023,0.0
AP1009,edLevert,01.Aug.2023,01.Sep.2023,0.0
AP1009,edLevert,01.Sep.2023,01.Oct.2023,0.0
AP1009,edLevert,01.Oct.2023,01.Nov.2023,0.0
AP1009,edLevert,01.Nov.2023,01.Dec.2023,0.0
AP1009,edLevert,01.Dec.2023,01.Jan.2024,0.0
AP1009,edLevert,01.Jan.2024,01.Feb.2024,0.0
AP1009,edLevert,01.Feb.2024,01.Mar.2024,0.0
AP1009,edLevert,01.Mar.2024,01.Apr.2024,0.0
AP1009,edLevert,01.Apr.2024,01.May.2024,0.0
AP1009,edLevert,01.May.2024,01.Jun.2024,0.0
AP1009,edLevert,01.Jun.2024,01.Jul.2024,0.0
AP1009,edLevert,01.Jul.2024,01.Aug.2024,0.0
AP1009,edLevert,01.Aug.2024,01.Sep.2024,0.0
AP1009,edLevert,01.Sep.2024,01.Oct.2024,0.0
AP1009,edLevert,01.Oct.2024,01.Nov.2024,0.0
AP1009,edLevert,01.Nov.2024,01.Dec.2024,0.0
AP1009,edLevert,01.Dec.2024,01.Jan.2025,0.0
AP1009,edLevert,01.Jan.2025,01.Feb.2025,0.0
AP1009,edLevert,01.Feb.2025,01.Mar.2025,0.0
AP1009,edLevert,01.Mar.2025,01.Apr.2025,0.0
AP1009,edLevert,01.Apr.2025,01.May.2025,0.0
AP1009,edLevert,01.May.2025,01.Jun.2025,0.0
AP1009,edLevert,01.Jun.2025,01.Jul.2025,0.0
AP1009,edLevert,01.Jul.2025,01.Aug.2025,0.0
AP1009,edLevert,01.Aug.2025,01.Sep.2025,0.0
AP1009,edLevert,01.Sep.2025,01.Oct.2025,0.0
AP1009,edLevert,01.Oct.2025,01.Nov.2025,0.0
AP1009,edLevert,01.Nov.2025,01.Dec.2025,0.0
AP1009,edLevert,01.Dec.2025,01.Jan.2026,0.0
AP1009,markGoldman,01.Jan.2023,01.Feb.2023,0.0
AP1009,markGoldman,01.Feb.2023,01.Mar.2023,0.0
AP1009,markGoldman,01.Mar.2023,01.Apr.2023,0.0
AP1009,markGoldman,01.Apr.2023,01.May.2023,0.0
AP1009,markGoldman,01.May.2023,01.Jun.2023,0.0
AP1009,markGoldman,01.Jun.2023,01.Jul.2023,0.0
AP1009,markGoldman,01.Jul.2023,01.Aug.2023,0.0
AP1009,markGoldman,01.Aug.2023,01.Sep.2023,0.0
AP1009,markGoldman,01.Sep.2023,01.Oct.2023,0.0
AP1009,markGoldman,01.Oct.2023,01.Nov.2023,0.0
AP1009,markGoldman,01.Nov.2023,01.Dec.2023,0.0
AP1009,markGoldman,01.Dec.2023,01.Jan.2024,0.0
AP1009,markGoldman,01.Jan.2024,01.Feb.2024,0.0
AP1009,markGoldman,01.Feb.2024,01.Mar.2024,0.0
AP1009,markGoldman,01.Mar.2024,01.Apr.2024,0.0
AP1009,markGoldman,01.Apr.2024,01.May.2024,0.0
AP1009,markGoldman,01.May.2024,01.Jun.2024,0.0
AP1009,markGoldman,01.Jun.2024,01.Jul.2024,0.0
AP1009,markGoldman,01.Jul.2024,01.Aug.2024,0.0
AP1009,markGoldman,01.Aug.2024,01.Sep.2024,0.0
AP1009,markGoldman,01.Sep.2024,01.Oct.2024,0.0
AP1009,markGoldman,01.Oct.2024,01.Nov.2024,0.0
AP1009,markGoldman,01.Nov.2024,01.Dec.2024,0.0
AP1009,markGoldman,01.Dec.2024,01.Jan.2025,0.0
AP1009,markGoldman,01.Jan.2025,01.Feb.2025,0.0
AP1009,markGoldman,01.Feb.2025,01.Mar.2025,0.0
AP1009,markGoldman,01.Mar.2025,01.Apr.2025,0.0
AP1009,markGoldman,01.Apr.2025,01.May.2025,0.0
AP1009,markGoldman,01.May.2025,01.Jun.2025,0.0
AP1009,markGoldman,01.Jun.2025,01.Jul.2025,0.0
AP1009,markGoldman,01.Jul.2025,01.Aug.2025,0.0
AP1009,markGoldman,01.Aug.2025,01.Sep.2025,0.0
AP1009,markGoldman,01.Sep.2025,01.Oct.2025,0.0
AP1009,markGoldman,01.Oct.2025,01.Nov.2025,0.0
AP1009,markGoldman,01.Nov.2025,01.Dec.2025,0.0
AP1009,markGoldman,01.Dec.2025,01.Jan.2026,0.0
AP1010,dianeStewart,01.Jan.2023,01.Feb.2023,0.0
AP1010,dianeStewart,01.Feb.2023,01.Mar.2023,0.0
AP1010,dianeStewart,01.Mar.2023,01.Apr.2023,0.0
AP1010,dianeStewart,01.Apr.2023,01.May.2023,0.0
AP1010,dianeStewart,01.May.2023,01.Jun.2023,0.0
AP1010,dianeStewart,01.Jun.2023,01.Jul.2023,0.0
AP1010,dianeStewart,01.Jul.2023,01.Aug.2023,0.0
AP1010,dianeStewart,01.Aug.2023,01.Sep.2023,0.0
AP1010,dianeStewart,01.Sep.2023,01.Oct.2023,0.0
AP1010,dianeStewart,01.Oct.2023,01.Nov.2023,0.0
AP1010,dianeStewart,01.Nov.2023,01.Dec.2023,0.0
AP1010,dianeStewart,01.Dec.2023,01.Jan.2024,0.0
AP1010,dianeStewart,01.Jan.2024,01.Feb.2024,0.0
AP1010,dianeStewart,01.Feb.2024,01.Mar.2024,0.0
AP1010,dianeStewart,01.Mar.2024,01.Apr.2024,0.0
AP1010,dianeStewart,01.Apr.2024,01.May.2024,0.0
AP1010,dianeStewart,01.May.2024,01.Jun.2024,0.0
AP1010,dianeStewart,01.Jun.2024,01.Jul.2024,0.0
AP1010,dianeStewart,01.Jul.2024,01.Aug.2024,0.0
AP1010,dianeStewart,01.Aug.2024,01.Sep.2024,0.0
AP1010,dianeStewart,01.Sep.2024,01.Oct.2024,0.0
AP1010,dianeStewart,01.Oct.2024,01.Nov.2024,0.0
AP1010,dianeStewart,01.Nov.2024,01.Dec.2024,0.0
AP1010,dianeStewart,01.Dec.2024,01.Jan.2025,0.0
AP1010,dianeStewart,01.Jan.2025,01.Feb.2025,0.0
AP1010,dianeStewart,01.Feb.2025,01.Mar.2025,0.0
AP1010,dianeStewart,01.Mar.2025,01.Apr.2025,0.0
AP1010,dianeStewart,01.Apr.2025,01.May.2025,0.0
AP1010,dianeStewart,01.May.2025,01.Jun.2025,0.0
AP1010,dianeStewart,01.Jun.2025,01.Jul.2025,0.0
AP1010,dianeStewart,01.Jul.2025,01.Aug.2025,0.0
AP1010,dianeStewart,01.Aug.2025,01.Sep.2025,0.0
AP1010,dianeStewart,01.Sep.2025,01.Oct.2025,0.0
AP1010,dianeStewart,01.Oct.2025,01.Nov.2025,0.0
AP1010,dianeStewart,01.Nov.2025,01.Dec.2025,0.0
AP1010,dianeStewart,01.Dec.2025,01.Jan.2026,0.0
AP1010,jasonSauer,01.Jan.2023,01.Feb.2023,0.0
AP1010,jasonSauer,01.Feb.2023,01.Mar.2023,0.0
AP1010,jasonSauer,01.Mar.2023,01.Apr.2023,0.0
AP1010,jasonSauer,01.Apr.2023,01.May.2023,0.0
AP1010,jasonSauer,01.May.2023,01.Jun.2023,0.0
AP1010,jasonSauer,01.Jun.2023,01.Jul.2023,0.0
AP1010,jasonSauer,01.Jul.2023,01.Aug.2023,0.0
AP1010,jasonSauer,01.Aug.2023,01.Sep.2023,0.0
AP1010,jasonSauer,01.Sep.2023,01.Oct.2023,0.0
AP1010,jasonSauer,01.Oct.2023,01.Nov.2023,0.0
AP1010,jasonSauer,01.Nov.2023,01.Dec.2023,0.0
AP1010,jasonSauer,01.Dec.2023,01.Jan.2024,0.0
AP1010,jasonSauer,01.Jan.2024,01.Feb.2024,0.0
AP1010,jasonSauer,01.Feb.2024,01.Mar.2024,0.0
AP1010,jasonSauer,01.Mar.2024,01.Apr.2024,0.0
AP1010,jasonSauer,01.Apr.2024,01.May.2024,0.0
AP1010,jasonSauer,01.May.2024,01.Jun.2024,0.0
AP1010,jasonSauer,01.Jun.2024,01.Jul.2024,0.0
AP1010,jasonSauer,01.Jul.2024,01.Aug.2024,0.0
AP1010,jasonSauer,01.Aug.2024,01.Sep.2024,0.0
AP1010,jasonSauer,01.Sep.2024,01.Oct.2024,0.0
AP1010,jasonSauer,01.Oct.2024,01.Nov.2024,0.0
AP1010,jasonSauer,01.Nov.2024,01.Dec.2024,0.0
AP1010,jasonSauer,01.Dec.2024,01.Jan.2025,0.0
AP1010,jasonSauer,01.Jan.2025,01.Feb.2025,0.0
AP1010,jasonSauer,01.Feb.2025,01.Mar.2025,0.0
AP1010,jasonSauer,01.Mar.2025,01.Apr.2025,0.0
AP1010,jasonSauer,01.Apr.2025,01.May.2025,0.0
AP1010,jasonSauer,01.May.2025,01.Jun.2025,0.0
AP1010,jasonSauer,01.Jun.2025,01.Jul.2025,0.0
AP1010,jasonSauer,01.Jul.2025,01.Aug.2025,0.0
AP1010,jasonSauer,01.Aug.2025,01.Sep.2025,0.0
AP1010,jasonSauer,01.Sep.2025,01.Oct.2025,0.0
AP1010,jasonSauer,01.Oct.2025,01.Nov.2025,0.0
AP1010,jasonSauer,01.Nov.2025,01.Dec.2025,0.0
AP1010,jasonSauer,01.Dec.2025,01.Jan.2026,0.0
AP1011,maryNewburg,01.Jan.2023,01.Feb.2023,0.0
AP1011,maryNewburg,01.Feb.2023,01.Mar.2023,0.0
AP1011,maryNewburg,01.Mar.2023,01.Apr.2023,0.0
AP1011,maryNewburg,01.Apr.2023,01.May.2023,0.0
AP1011,maryNewburg,01.May.2023,01.Jun.2023,0.0
AP1011,maryNewburg,01.Jun.2023,01.Jul.2023,0.0
AP1011,maryNewburg,01.Jul.2023,01.Aug.2023,0.0
AP1011,maryNewburg,01.Aug.2023,01.Sep.2023,0.0
AP1011,maryNewburg,01.Sep.2023,01.Oct.2023,0.0
AP1011,maryNewburg,01.Oct.2023,01.Nov.2023,0.0
AP1011,maryNewburg,01.Nov.2023,01.Dec.2023,0.0
AP1011,maryNewburg,01.Dec.2023,01.Jan.2024,0.0
AP1011,maryNewburg,01.Jan.2024,01.Feb.2024,0.0
AP1011,maryNewburg,01.Feb.2024,01.Mar.2024,0.0
AP1011,maryNewburg,01.Mar.2024,01.Apr.2024,0.0
AP1011,maryNewburg,01.Apr.2024,01.May.2024,0.0
AP1011,maryNewburg,01.May.2024,01.Jun.2024,0.0
AP1011,maryNewburg,01.Jun.2024,01.Jul.2024,0.0
AP1011,maryNewburg,01.Jul.2024,01.Aug.2024,0.0
AP1011,maryNewburg,01.Aug.2024,01.Sep.2024,0.0
AP1011,maryNewburg,01.Sep.2024,01.Oct.2024,0.0
AP1011,maryNewburg,01.Oct.2024,01.Nov.2024,0.0
AP1011,maryNewburg,01.Nov.2024,01.Dec.2024,0.0
AP1011,maryNewburg,01.Dec.2024,01.Jan.2025,0.0
AP1011,maryNewburg,01.Jan.2025,01.Feb.2025,0.0
AP1011,maryNewburg,01.Feb.2025,01.Mar.2025,0.0
AP1011,maryNewburg,01.Mar.2025,01.Apr.2025,0.0
AP1011,maryNewburg,01.Apr.2025,01.May.2025,0.0
AP1011,maryNewburg,01.May.2025,01.Jun.2025,0.0
AP1011,maryNewburg,01.Jun.2025,01.Jul.2025,0.0
AP1011,maryNewburg,01.Jul.2025,01.Aug.2025,0.0
AP1011,maryNewburg,01.Aug.2025,01.Sep.2025,0.0
AP1011,maryNewburg,01.Sep.2025,01.Oct.2025,0.0
AP1011,maryNewburg,01.Oct.2025,01.Nov.2025,0.0
AP1011,maryNewburg,01.Nov.2025,01.Dec.2025,0.0
AP1011,maryNewburg,01.Dec.2025,01.Jan.2026,0.0
AP1012,randyMiller,01.Jan.2023,01.Feb.2023,0.0
AP1012,randyMiller,01.Feb.2023,01.Mar.2023,0.0
AP1012,randyMiller,01.Mar.2023,01.Apr.2023,0.0
AP1012,randyMiller,01.Apr.2023,01.May.2023,0.0
AP1012,randyMiller,01.May.2023,01.Jun.2023,0.0
AP1012,randyMiller,01.Jun.2023,01.Jul.2023,0.0
AP1012,randyMiller,01.Jul.2023,01.Aug.2023,0.0
AP1012,randyMiller,01.Aug.2023,01.Sep.2023,0.0
AP1012,randyMiller,01.Sep.2023,01.Oct.2023,0.0
AP1012,randyMiller,01.Oct.2023,01.Nov.2023,0.0
AP1012,randyMiller,01.Nov.2023,01.Dec.2023,0.0
AP1012,randyMiller,01.Dec.2023,01.Jan.2024,0.0
AP1012,randyMiller,01.Jan.2024,01.Feb.2024,0.0
AP1012,randyMiller,01.Feb.2024,01.Mar.2024,0.0
AP1012,randyMiller,01.Mar.2024,01.Apr.2024,0.0
AP1012,randyMiller,01.Apr.2024,01.May.2024,0.0
AP1012,randyMiller,01.May.2024,01.Jun.2024,0.0
AP1012,randyMiller,01.Jun.2024,01.Jul.2024,0.0
AP1012,randyMiller,01.Jul.2024,01.Aug.2024,0.0
AP1012,randyMiller,01.Aug.2024,01.Sep.2024,0.0
AP1012,randyMiller,01.Sep.2024,01.Oct.2024,0.0
AP1012,randyMiller,01.Oct.2024,01.Nov.2024,0.0
AP1012,randyMiller,01.Nov.2024,01.Dec.2024,0.0
AP1012,randyMiller,01.Dec.2024,01.Jan.2025,0.0
AP1012,randyMiller,01.Jan.2025,01.Feb.2025,0.0
AP1012,randyMiller,01.Feb.2025,01.Mar.2025,0.0
AP1012,randyMiller,01.Mar.2025,01.Apr.2025,0.0
AP1012,randyMiller,01.Apr.2025,01.May.2025,0.0
AP1012,randyMiller,01.May.2025,01.Jun.2025,0.0
AP1012,randyMiller,01.Jun.2025,01.Jul.2025,0.0
AP1012,randyMiller,01.Jul.2025,01.Aug.2025,0.0
AP1012,randyMiller,01.Aug.2025,01.Sep.2025,0.0
AP1012,randyMiller,01.Sep.2025,01.Oct.2025,0.0
AP1012,randyMiller,01.Oct.2025,01.Nov.2025,0.0
AP1012,randyMiller,01.Nov.2025,01.Dec.2025,0.0
AP1012,randyMiller,01.Dec.2025,01.Jan.2026,0.0
AS1001,csk.storageArchitect,01.Jan.2023,01.Feb.2023,0.0
AS1001,csk.storageArchitect,01.Feb.2023,01.Mar.2023,0.0
AS1001,csk.storageArchitect,01.Mar.2023,01.Apr.2023,0.0
AS1001,csk.storageArchitect,01.Apr.2023,01.May.2023,0.0
AS1001,csk.storageArchitect,01.May.2023,01.Jun.2023,0.0
AS1001,csk.storageArchitect,01.Jun.2023,01.Jul.2023,0.0
AS1001,csk.storageArchitect,01.Jul.2023,01.Aug.2023,0.0
AS1001,csk.storageArchitect,01.Aug.2023,01.Sep.2023,0.0
AS1001,csk.storageArchitect,01.Sep.2023,01.Oct.2023,0.0
AS1001,csk.storageArchitect,01.Oct.2023,01.Nov.2023,0.0
AS1001,csk.storageArchitect,01.Nov.2023,01.Dec.2023,0.0
AS1001,csk.storageArchitect,01.Dec.2023,01.Jan.2024,0.0
AS1001,csk.storageArchitect,01.Jan.2024,01.Feb.2024,0.0
AS1001,csk.storageArchitect,01.Feb.2024,01.Mar.2024,0.0
AS1001,csk.storageArchitect,01.Mar.2024,01.Apr.2024,0.0
AS1001,csk.storageArchitect,01.Apr.2024,01.May.2024,0.0
AS1001,csk.storageArchitect,01.May.2024,01.Jun.2024,0.0
AS1001,csk.storageArchitect,01.Jun.2024,01.Jul.2024,0.0
AS1001,csk.storageArchitect,01.Jul.2024,01.Aug.2024,0.0
AS1001,csk.storageArchitect,01.Aug.2024,01.Sep.2024,0.0
AS1001,csk.storageArchitect,01.Sep.2024,01.Oct.2024,0.0
AS1001,csk.storageArchitect,01.Oct.2024,01.Nov.2024,0.0
AS1001,csk.storageArchitect,01.Nov.2024,01.Dec.2024,0.0
AS1001,csk.storageArchitect,01.Dec.2024,01.Jan.2025,0.0
AS1001,csk.storageArchitect,01.Jan.2025,01.Feb.2025,0.0
AS1001,csk.storageArchitect,01.Feb.2025,01.Mar.2025,0.0
AS1001,csk.storageArchitect,01.Mar.2025,01.Apr.2025,0.0
AS1001,csk.storageArchitect,01.Apr.2025,01.May.2025,0.0
AS1001,csk.storageArchitect,01.May.2025,01.Jun.2025,0.0
AS1001,csk.storageArchitect,01.Jun.2025,01.Jul.2025,0.0
AS1001,csk.storageArchitect,01.Jul.2025,01.Aug.2025,0.0
AS1001,csk.storageArchitect,01.Aug.2025,01.Sep.2025,0.0
AS1001,csk.storageArchitect,01.Sep.2025,01.Oct.2025,0.0
AS1001,csk.storageArchitect,01.Oct.2025,01.Nov.2025,0.0
AS1001,csk.storageArchitect,01.Nov.2025,01.Dec.2025,0.0
AS1001,csk.storageArchitect,01.Dec.2025,01.Jan.2026,0.0
AS1001,csk.networkEngineer,01.Jan.2023,01.Feb.2023,0.0
AS1001,csk.networkEngineer,01.Feb.2023,01.Mar.2023,0.0
AS1001,csk.networkEngineer,01.Mar.2023,01.Apr.2023,0.0
AS1001,csk.networkEngineer,01.Apr.2023,01.May.2023,0.0
AS1001,csk.networkEngineer,01.May.2023,01.Jun.2023,0.0
AS1001,csk.networkEngineer,01.Jun.2023,01.Jul.2023,0.0
AS1001,csk.networkEngineer,01.Jul.2023,01.Aug.2023,0.0
AS1001,csk.networkEngineer,01.Aug.2023,01.Sep.2023,0.0
AS1001,csk.networkEngineer,01.Sep.2023,01.Oct.2023,0.0
AS1001,csk.networkEngineer,01.Oct.2023,01.Nov.2023,0.0
AS1001,csk.networkEngineer,01.Nov.2023,01.Dec.2023,0.0
AS1001,csk.networkEngineer,01.Dec.2023,01.Jan.2024,0.0
AS1001,csk.networkEngineer,01.Jan.2024,01.Feb.2024,0.0
AS1001,csk.networkEngineer,01.Feb.2024,01.Mar.2024,0.0
AS1001,csk.networkEngineer,01.Mar.2024,01.Apr.2024,0.0
AS1001,csk.networkEngineer,01.Apr.2024,01.May.2024,0.0
AS1001,csk.networkEngineer,01.May.2024,01.Jun.2024,0.0
AS1001,csk.networkEngineer,01.Jun.2024,01.Jul.2024,0.0
AS1001,csk.networkEngineer,01.Jul.2024,01.Aug.2024,0.0
AS1001,csk.networkEngineer,01.Aug.2024,01.Sep.2024,0.0
AS1001,csk.networkEngineer,01.Sep.2024,01.Oct.2024,0.0
AS1001,csk.networkEngineer,01.Oct.2024,01.Nov.2024,0.0
AS1001,csk.networkEngineer,01.Nov.2024,01.Dec.2024,0.0
AS1001,csk.networkEngineer,01.Dec.2024,01.Jan.2025,0.0
AS1001,csk.networkEngineer,01.Jan.2025,01.Feb.2025,0.0
AS1001,csk.networkEngineer,01.Feb.2025,01.Mar.2025,0.0
AS1001,csk.networkEngineer,01.Mar.2025,01.Apr.2025,0.0
AS1001,csk.networkEngineer,01.Apr.2025,01.May.2025,0.0
AS1001,csk.networkEngineer,01.May.2025,01.Jun.2025,0.0
AS1001,csk.networkEngineer,01.Jun.2025,01.Jul.2025,0.0
AS1001,csk.networkEngineer,01.Jul.2025,01.Aug.2025,0.0
AS1001,csk.networkEngineer,01.Aug.2025,01.Sep.2025,0.0
AS1001,csk.networkEngineer,01.Sep.2025,01.Oct.2025,0.0
AS1001,csk.networkEngineer,01.Oct.2025,01.Nov.2025,0.0
AS1001,csk.networkEngineer,01.Nov.2025,01.Dec.2025,0.0
AS1001,csk.networkEngineer,01.Dec.2025,01.Jan.2026,0.0
AS1002,csk.architect,01.Jan.2023,01.Feb.2023,0.0
AS1002,csk.architect,01.Feb.2023,01.Mar.2023,0.0
AS1002,csk.architect,01.Mar.2023,01.Apr.2023,0.0
AS1002,csk.architect,01.Apr.2023,01.May.2023,0.0
AS1002,csk.architect,01.May.2023,01.Jun.2023,0.0
AS1002,csk.architect,01.Jun.2023,01.Jul.2023,0.0
AS1002,csk.architect,01.Jul.2023,01.Aug.2023,0.0
AS1002,csk.architect,01.Aug.2023,01.Sep.2023,0.0
AS1002,csk.architect,01.Sep.2023,01.Oct.2023,0.0
AS1002,csk.architect,01.Oct.2023,01.Nov.2023,0.0
AS1002,csk.architect,01.Nov.2023,01.Dec.2023,0.0
AS1002,csk.architect,01.Dec.2023,01.Jan.2024,0.0
AS1002,csk.architect,01.Jan.2024,01.Feb.2024,0.0
AS1002,csk.architect,01.Feb.2024,01.Mar.2024,0.0
AS1002,csk.architect,01.Mar.2024,01.Apr.2024,0.0
AS1002,csk.architect,01.Apr.2024,01.May.2024,0.0
AS1002,csk.architect,01.May.2024,01.Jun.2024,0.0
AS1002,csk.architect,01.Jun.2024,01.Jul.2024,0.0
AS1002,csk.architect,01.Jul.2024,01.Aug.2024,0.0
AS1002,csk.architect,01.Aug.2024,01.Sep.2024,0.0
AS1002,csk.architect,01.Sep.2024,01.Oct.2024,0.0
AS1002,csk.architect,01.Oct.2024,01.Nov.2024,0.0
AS1002,csk.architect,01.Nov.2024,01.Dec.2024,0.0
AS1002,csk.architect,01.Dec.2024,01.Jan.2025,0.0
AS1002,csk.architect,01.Jan.2025,01.Feb.2025,0.0
AS1002,csk.architect,01.Feb.2025,01.Mar.2025,0.0
AS1002,csk.architect,01.Mar.2025,01.Apr.2025,0.0
AS1002,csk.architect,01.Apr.2025,01.May.2025,0.0
AS1002,csk.architect,01.May.2025,01.Jun.2025,0.0
AS1002,csk.architect,01.Jun.2025,01.Jul.2025,0.0
AS1002,csk.architect,01.Jul.2025,01.Aug.2025,0.0
AS1002,csk.architect,01.Aug.2025,01.Sep.2025,0.0
AS1002,csk.architect,01.Sep.2025,01.Oct.2025,0.0
AS1002,csk.architect,01.Oct.2025,01.Nov.2025,0.0
AS1002,csk.architect,01.Nov.2025,01.Dec.2025,0.0
AS1002,csk.architect,01.Dec.2025,01.Jan.2026,0.0
AS1003,csk.projectManager,01.Jan.2023,01.Feb.2023,0.0
AS1003,csk.projectManager,01.Feb.2023,01.Mar.2023,0.0
AS1003,csk.projectManager,01.Mar.2023,01.Apr.2023,0.0
AS1003,csk.projectManager,01.Apr.2023,01.May.2023,0.0
AS1003,csk.projectManager,01.May.2023,01.Jun.2023,0.0
AS1003,csk.projectManager,01.Jun.2023,01.Jul.2023,0.0
